사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,
,,,,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차,승차,하차
2023-10,8호선,2816,석촌,0,0,"2,714",860,"5,916","4,081","15,979","8,143","23,747","20,195","14,026","18,724","10,670","13,449","10,669","13,502","11,747","14,934","11,922","15,436","11,877","15,516","13,012","16,268","14,455","17,114","16,812","22,909","19,026","29,987","11,562","19,435","10,483","12,418","10,721","10,077","8,439","9,052","3,429","5,321",498,"2,013",0,45,0,0,0,0
2023-10,8호선,2817,송파,19,1,"3,220",761,"9,347","6,764","29,311","10,477","35,673","19,023","22,934","10,495","16,771","8,755","15,066","8,826","14,533","10,048","14,366","11,966","12,832","13,206","14,293","14,984","16,542","18,027","15,500","22,747","17,095","31,019","9,372","24,175","6,857","14,116","5,142","13,023","4,390","11,771","1,773","6,176",250,"1,802",0,135,0,0,0,0
2023-10,8호선,2818,가락시장,160,0,"3,202","2,477","5,880","6,876","11,395","13,864","13,078","36,639","10,889","16,015","10,336","11,860","10,921","11,487","11,107","12,003","12,219","12,327","13,360","12,081","14,785","12,251","14,997","15,333","19,812","17,128","25,827","21,458","11,951","15,155","11,015","9,651","10,735","8,893","8,806","6,746","4,078","4,118",819,"2,285",3,414,0,0,0,0
2023-10,8호선,2819,문정,3,0,"2,483","3,558","7,743","13,524","23,625","52,485","32,049","155,590","19,941","72,402","16,750","26,909","17,953","18,615","19,998","17,902","22,811","21,253","25,750","19,133","28,159","19,449","33,581","21,610","80,184","25,882","114,536","36,555","39,494","25,499","27,148","15,389","22,007","14,273","16,843","12,228","6,396","7,061","1,036","1,591",1,0,0,0,0,0
2023-10,8호선,2820,장지,6,0,"5,809","2,861","17,498","11,444","47,164","26,075","55,481","42,952","33,309","29,082","22,892","20,014","20,245","20,475","21,387","20,957","23,033","21,160","22,748","23,352","26,067","25,747","32,119","28,124","43,447","34,988","46,605","49,985","24,751","33,634","22,481","21,412","16,601","17,582","9,161","16,000","3,224","9,052",448,"2,013",0,0,0,0,0,0
2023-10,8호선,2821,복정,59,0,"4,004","1,998","10,426","8,327","27,624","11,085","36,329","17,227","22,345","12,935","14,279","9,632","11,601","7,503","13,835","9,081","12,373","8,802","11,556","8,856","12,920","10,998","17,183","14,848","22,236","20,844","22,603","28,517","12,992","20,533","8,999","13,691","7,338","12,234","5,954","11,240","2,391","5,173",376,"1,115",0,0,0,0,0,0
2023-10,8호선,2822,산성,36,0,"4,177",554,"8,535","3,066","21,506","3,076","25,437","8,411","13,597","6,954","9,219","6,554","8,208","5,561","8,214","6,018","8,176","6,369","7,309","6,984","8,727","8,468","9,569","10,644","8,932","13,632","7,176","21,276","3,693","16,875","2,440","11,079","2,031","10,461","1,264","9,399",538,"4,820",88,"1,820",0,0,0,0,0,0
2023-10,8호선,2823,남한산성입구(성남법원.검찰청),92,7,"11,550","1,653","21,484","5,120","51,928","11,564","64,827","27,716","33,831","26,952","22,994","15,509","21,326","11,834","22,430","14,808","20,156","16,186","18,830","14,643","21,591","18,347","25,019","23,841","25,039","29,538","21,760","46,002","10,658","35,405","7,810","23,345","6,157","22,558","4,920","19,840","1,780","11,019",269,"3,893",0,0,0,0,0,0
2023-10,8호선,2824,단대오거리,38,1,"10,509","1,626","19,531","5,872","47,369","11,089","53,709","21,604","28,909","11,852","19,746","9,266","17,298","9,848","18,440","11,282","17,232","12,369","15,254","14,111","15,869","18,545","18,465","23,859","21,187","30,290","22,168","47,123","10,730","36,431","7,809","22,125","6,443","20,393","4,114","19,574","1,841","10,907",398,"3,455",0,32,0,0,0,0
2023-10,8호선,2825,신흥,1,0,"3,913",459,"7,102","1,974","17,017","3,491","21,798","6,640","11,565","4,395","8,110","4,819","7,453","5,542","7,632","7,225","7,349","9,338","7,315","8,911","8,421","10,003","9,966","11,995","9,319","13,987","8,281","19,838","4,908","15,871","3,860","10,046","2,811","8,759","1,901","7,931",879,"4,711",146,"1,193",1,157,0,0,0,0
2023-10,8호선,2826,수진,10,0,"4,339",567,"6,934","3,175","15,095","5,471","21,698","11,037","12,596","6,398","8,850","6,286","9,083","6,799","9,980","6,209","9,224","7,914","8,324","7,872","9,759","8,295","12,317","10,144","9,585","11,262","8,094","16,387","4,803","12,108","3,862","8,164","3,308","7,759","2,276","6,801",909,"4,485",194,"1,114",0,179,0,0,0,0
2023-10,8호선,2827,모란,14,0,"2,703",582,"3,152","3,591","8,562","5,467","10,892","11,425","7,289","8,425","6,673","8,305","8,354","8,256","9,961","8,601","11,308","7,983","11,349","7,389","12,556","7,885","17,076","8,247","14,950","8,635","12,602","10,959","6,894","6,588","5,009","4,307","4,735","4,082","3,534","3,518","2,308","2,211",558,"1,280",0,270,1,0,0,0
2023-10,8호선,2828,남위례,9,0,"1,640",983,"6,377","3,270","21,034","7,864","24,666","23,509","13,883","10,926","9,918","7,235","8,659","6,584","10,058","7,610","9,761","8,667","9,362","8,582","10,877","10,111","13,238","13,058","16,166","16,928","18,116","24,540","8,182","19,330","6,811","10,899","6,493","9,862","5,283","9,265","2,390","5,846",650,"1,625",0,1,0,0,0,0
2023-10,9호선,4101,개화,21,14,"2,082",184,"7,447","2,984","16,394","3,662","10,122","5,157","4,218","3,271","2,949","2,289","2,803","2,738","2,491","2,207","2,634","2,511","3,050","2,362","3,441","2,506","4,693","2,851","6,348","3,403","6,357","6,160","2,888","6,068","2,020","2,968","1,873","2,492",631,"1,772",322,"1,175",67,443,1,41,8,6,0,3
2023-10,9호선,4102,김포공항,14,2,785,"2,302","2,678","15,195","9,626","17,963","10,746","20,546","7,291","18,091","8,351","20,492","10,404","20,309","11,744","22,076","13,070","21,986","15,309","23,026","18,891","21,561","16,461","24,282","18,005","28,497","20,337","25,592","16,113","14,360","12,885","6,461","11,958","3,772","10,112","2,877","3,889","2,152",81,"1,295",0,28,0,0,0,0
2023-10,9호선,4103,공항시장,7,0,"3,699",187,"4,494","1,294","9,275","2,116","11,203","4,269","6,520","3,493","5,508","3,336","4,866","3,498","5,315","4,250","4,864","3,966","4,606","4,617","4,466","5,500","4,771","6,587","5,253","8,295","4,556","11,161","2,813","9,253","2,513","6,169","1,928","6,324","1,436","5,640",863,"3,882",148,"1,161",0,7,0,0,0,0
2023-10,9호선,4104,신방화,0,0,"4,973",601,"12,016","2,430","27,807","5,022","27,463","11,580","15,214","7,108","11,958","6,222","11,108","7,249","11,418","7,439","10,729","7,913","9,342","10,038","9,662","10,350","10,650","14,522","9,864","16,769","10,093","23,898","6,117","20,647","4,548","13,956","3,510","10,906","2,566","10,528","1,017","6,941",194,"2,137",0,1,0,0,0,0
2023-10,9호선,4105,마곡나루(서울식물원),30,0,"5,072","1,594","10,462","12,481","29,731","20,992","30,154","52,696","16,976","23,840","12,781","15,347","13,809","14,016","16,217","13,819","17,012","16,797","16,955","14,937","19,933","17,574","25,007","19,009","42,878","25,518","47,109","38,815","22,797","30,544","18,754","18,004","17,218","17,437","13,910","15,236","6,739","9,985",855,"3,547",0,118,0,0,0,0
2023-10,9호선,4106,양천향교,3,1,"4,706","1,279","10,848","10,426","29,845","12,485","31,368","38,093","16,467","16,165","12,711","11,310","13,000","8,828","14,840","9,544","13,846","11,403","13,188","10,163","14,398","12,314","18,927","13,156","23,836","18,486","31,757","28,650","11,740","26,053","8,296","15,560","7,058","15,408","4,817","14,801","2,269","9,730",347,"3,102",0,5,0,0,0,0
2023-10,9호선,4107,가양,85,0,"16,444","1,829","29,030","9,026","76,942","28,803","76,869","52,012","46,091","30,840","35,533","21,494","33,556","20,965","36,144","24,355","32,636","25,970","30,232","28,352","31,154","33,146","36,292","37,266","43,873","50,101","49,998","69,588","23,518","63,530","18,888","39,806","14,051","35,208","10,041","30,690","4,159","20,174",516,"5,346",1,121,0,0,0,0
2023-10,9호선,4108,증미,4,0,"2,768",536,"7,800","3,029","22,802","10,677","24,292","42,080","12,963","16,448","9,312","6,576","8,953","6,058","9,035","6,157","9,251","6,415","8,061","7,599","8,340","7,309","9,942","9,921","20,766","12,852","33,730","19,849","9,874","15,376","5,648","9,195","4,298","8,310","2,362","7,477","1,094","5,105",196,"1,383",1,0,0,0,0,0
2023-10,9호선,4109,등촌,14,0,"6,428",843,"16,551","3,358","45,921","8,014","53,398","17,325","26,722","13,083","19,310","11,098","18,708","11,577","18,532","12,377","17,057","14,135","16,127","14,449","15,396","18,028","16,446","22,234","17,640","29,635","18,326","44,427","9,450","35,514","7,249","20,890","5,747","19,426","4,326","14,838","2,191","9,941",357,"2,822",0,0,0,0,0,0
2023-10,9호선,4110,염창,27,0,"12,890",746,"28,175","4,731","77,494","8,546","83,846","20,572","47,630","12,720","30,926","11,711","27,059","12,365","27,164","14,173","24,171","17,386","20,691","19,744","19,896","24,392","21,583","32,946","23,707","45,300","25,047","73,082","13,966","61,852","11,322","39,302","9,494","35,825","7,088","33,107","3,132","21,848",441,"5,711",4,699,0,1,0,0
2023-10,9호선,4111,신목동,1,0,"2,589",380,"6,369","1,957","20,379","3,995","19,848","5,424","10,051","3,169","7,349","3,458","6,795","2,909","6,174","3,710","5,568","4,752","5,302","4,669","5,086","5,865","6,588","6,902","7,148","9,245","5,770","14,735","2,955","11,954","2,138","7,477","1,783","6,919","1,741","6,317",688,"3,391",138,"1,165",0,24,0,0,0,0
2023-10,9호선,4112,선유도,0,0,"2,295","1,285","6,373","4,436","21,295","14,085","26,635","39,922","13,259","19,979","10,197","8,178","9,504","8,394","10,719","8,601","9,927","8,686","9,852","10,000","10,917","9,362","13,778","10,849","25,662","14,809","37,196","21,874","13,635","16,355","8,425","9,623","6,525","9,625","4,912","8,479","2,024","5,540",273,"1,621",0,0,0,0,0,0
2023-10,9호선,4113,당산,107,0,"9,917","1,602","18,199","7,235","52,600","16,131","60,429","44,504","38,023","24,667","28,499","18,118","27,192","18,378","29,427","20,504","28,014","23,576","25,970","23,200","26,124","28,103","29,249","32,660","38,158","48,780","48,370","67,206","25,520","51,852","21,710","35,538","20,206","34,471","16,391","32,275","8,324","20,257","1,255","4,851",0,206,0,0,0,0
2023-10,9호선,4114,국회의사당,7,0,912,"1,950","2,027","10,123","4,694","45,364","7,414","143,323","7,777","66,716","9,751","27,506","12,509","20,936","16,429","19,548","18,488","24,846","23,965","18,689","27,955","11,575","35,449","12,105","70,378","12,739","95,936","13,100","37,241","8,039","24,953","5,266","26,727","4,733","16,384","3,957","5,550","2,601",913,762,0,0,0,0,0,0
2023-10,9호선,4115,여의도,23,0,"2,989","2,652","4,542","25,793","8,967","131,199","11,120","160,268","12,183","77,145","15,237","36,292","22,105","35,669","24,296","37,280","30,050","38,625","33,964","34,219","43,765","31,787","62,243","31,607","147,702","36,751","145,259","35,517","73,576","20,636","65,815","9,864","51,013","8,665","28,557","7,786","9,543","4,505","1,174","1,978",0,206,0,1,0,0
2023-10,9호선,4116,샛강,16,0,"1,170","1,038","2,498","3,962","5,236","16,819","6,526","35,489","5,434","14,582","5,508","9,378","6,604","7,762","7,373","8,082","8,234","8,629","9,078","7,145","10,026","8,765","12,509","8,874","21,172","11,533","30,052","14,722","12,321","9,018","13,477","4,598","16,645","3,890","11,364","3,479","4,579","1,959",715,790,0,3,0,0,0,0
2023-10,9호선,4117,노량진,532,2,"17,783","2,055","25,520","13,442","65,045","38,664","89,425","62,309","52,023","40,856","34,606","25,690","32,877","29,707","37,884","33,383","42,147","37,085","36,447","34,706","36,591","37,270","41,420","48,441","49,788","66,419","53,614","95,553","33,358","61,305","35,628","43,542","40,835","40,799","42,760","38,797","15,207","23,567","1,217","5,435",0,1,0,0,0,0
2023-10,9호선,4118,노들,7,0,"4,068",232,"5,903","1,551","17,744","2,429","21,755","4,185","12,567","3,957","9,312","3,753","7,219","4,389","7,719","5,165","7,557","5,891","6,716","8,149","6,237","9,260","7,342","12,503","7,891","15,764","8,486","19,984","6,361","14,283","10,358","8,113","8,192","7,167","3,538","6,488","1,318","4,296",169,946,0,1,0,0,0,0
2023-10,9호선,4119,흑석(중앙대입구),11,0,"3,631","1,013","6,530","4,963","18,953","11,602","23,214","26,056","16,105","18,339","13,504","16,332","13,920","14,321","16,035","15,188","16,645","14,823","16,905","15,759","19,863","13,298","21,913","17,460","25,731","22,038","20,133","29,532","12,249","20,846","11,811","13,544","11,540","12,305","10,021","11,382","5,387","7,425",951,"1,841",0,5,0,0,0,0
2023-10,9호선,4120,동작(현충원),32,2,"1,194",345,"1,549","2,001","4,318","2,049","5,214","3,901","3,285","3,646","3,116","3,625","3,959","3,021","4,494","3,235","4,106","3,413","4,666","3,003","4,217","2,978","5,116","2,787","4,670","3,358","4,340","4,306","2,084","2,937","1,899","1,994","1,943","1,887","1,372","1,837",644,"1,546",75,898,1,250,0,0,0,0
2023-10,9호선,4121,구반포,2,0,258,182,562,"1,909","1,315","2,413","1,762","3,802","1,144","3,289","1,044","1,455","1,268","1,382","1,466","1,747","1,496","1,821","1,930","1,715","2,128","1,487","3,040","1,823","3,794","2,113","4,104","2,496","1,969","1,510","1,702",965,"1,306",756,"1,015",666,236,451,35,183,0,0,0,0,0,0
2023-10,9호선,4122,신반포,3,0,734,525,"2,463","7,202","7,172","9,108","10,087","10,848","6,506","7,368","5,543","5,867","5,052","5,044","5,949","5,147","6,571","6,486","6,275","7,142","8,916","6,320","12,572","7,750","12,252","8,829","10,294","11,055","6,071","8,983","5,541","4,594","5,792","4,084","3,645","3,840","1,055","2,357",140,541,0,0,0,0,0,0
2023-10,9호선,4123,고속터미널,26,0,"2,696","1,454","5,926","16,376","18,400","22,279","23,998","30,616","20,872","33,431","19,555","38,322","21,856","40,682","25,600","43,369","28,313","41,687","31,676","48,326","36,646","48,116","40,344","52,908","41,556","57,128","42,201","59,575","36,174","41,300","36,940","27,728","27,893","25,279","21,402","21,621","8,211","10,314",795,"1,494",0,0,0,0,0,0
2023-10,9호선,4124,사평,1,0,996,252,"3,217","1,755","12,133","5,060","13,577","8,282","8,886","3,952","6,537","3,799","5,891","3,593","6,839","4,825","6,436","6,341","5,530","5,729","6,320","7,211","8,212","7,416","7,864","9,147","8,414","12,883","4,829","8,664","3,349","6,345","2,359","5,667","1,992","5,317",623,"2,656",124,754,0,1,0,0,0,0
2023-10,9호선,4125,신논현,60,0,"4,474","1,416","12,622","14,508","31,147","35,548","41,139","80,999","32,705","94,212","29,421","53,447","34,513","41,657","40,274","44,439","44,153","46,147","47,059","47,658","53,339","44,616","65,096","52,146","82,782","70,505","103,177","90,852","73,862","56,658","57,621","34,144","61,315","31,836","53,039","25,036","27,082","14,274","3,943","3,426",0,362,0,0,0,0
2023-10,공항철도 1호선,4201,서울역,356,3,"3,253","1,997","3,982","16,223","12,479","23,545","17,679","33,456","18,698","30,509","18,507","22,870","22,230","24,461","28,306","24,622","30,057","24,093","21,951","20,078","32,477","22,558","32,733","22,336","36,700","24,436","40,604","23,958","30,693","21,844","24,019","14,697","25,237","12,577","19,522","10,121","11,964","5,176",132,"2,770",0,0,0,0,0,0
2023-10,공항철도 1호선,4202,공덕,65,1,"2,138",157,"2,750","1,762","6,304","4,353","6,787","11,200","4,016","6,023","3,637","4,090","3,661","4,370","3,678","4,273","3,693","4,955","3,254","4,195","3,360","5,439","4,391","6,436","6,844","9,126","9,671","12,828","4,606","8,560","3,779","5,818","3,823","5,602","3,374","5,437","1,421","3,801",89,"1,661",0,0,0,0,0,0
2023-10,공항철도 1호선,4203,홍대입구,282,11,"5,522",438,"6,502","3,971","11,317","10,763","15,277","26,719","13,736","29,192","14,520","25,489","14,907","28,307","16,625","33,494","19,721","35,515","23,121","30,212","28,053","30,584","34,242","32,042","41,985","35,421","46,813","41,961","37,327","28,593","35,130","16,571","38,454","13,921","34,429","12,465","16,351","9,292","1,342","2,627",1,1,0,0,0,0
2023-10,공항철도 1호선,4204,디지털미디어시티,171,2,"4,202","1,262","8,954","8,750","21,559","29,920","22,503","84,674","13,329","39,800","10,065","16,352","11,354","12,918","12,429","13,761","13,378","14,293","13,232","11,897","15,750","11,910","21,409","13,914","49,595","20,626","80,642","28,390","32,563","19,943","19,553","11,347","17,080","10,022","15,465","9,475","6,681","6,129",832,"2,825",0,3,0,0,0,0
2023-10,공항철도 1호선,4206,마곡나루(서울식물원),7,0,"2,535","1,780","5,129","18,643","14,411","30,397","16,452","64,476","9,268","29,113","6,615","11,514","7,813","8,015","8,553","9,186","8,534","12,533","8,820","10,095","13,331","8,612","24,907","10,199","61,531","14,783","50,598","21,369","20,055","13,282","13,272","8,578","12,664","7,917","13,294","7,327","2,627","4,851",509,"3,027",0,0,0,0,0,0
2023-10,공항철도 1호선,4207,김포공항,30,0,"1,935","2,199","3,536","12,001","7,549","19,478","14,707","17,409","16,378","10,687","19,286","10,389","20,322","10,578","18,860","11,735","20,959","11,326","22,924","10,582","24,055","9,844","20,334","10,758","22,846","12,677","28,147","10,608","21,300","5,956","17,300","2,854","20,621","1,628","17,575","1,460","7,391","1,121",159,724,0,9,0,0,0,0
2023-10,공항철도 1호선,4208,계양,4,0,"14,191",984,"36,158","3,639","72,289","5,001","56,802","7,986","36,673","7,024","24,678","5,495","20,858","6,807","19,920","7,446","16,454","10,169","13,956","12,468","13,647","16,379","15,169","23,293","15,302","32,296","11,366","57,841","7,162","53,225","4,973","33,083","3,993","29,434","2,592","26,218","1,326","16,775",218,"5,273",0,0,0,0,0,0
2023-10,공항철도 1호선,4209,검암,"1,236",37,"8,875",535,"14,730","2,456","34,768","7,643","25,301","15,254","13,738","6,025","10,635","4,866","10,432","4,309","9,681","5,355","8,713","6,571","7,786","6,733","7,965","8,142","9,622","11,653","10,208","16,280","12,192","27,479","5,057","26,452","4,024","15,906","3,355","14,279","2,484","13,652","1,078","10,624",198,"5,132",0,0,0,0,0,0
2023-10,공항철도 1호선,4210,청라국제도시,145,1,"6,936",302,"17,592","4,456","32,441","7,743","21,805","18,083","13,189","6,315","10,357","3,873","10,989","4,257","9,995","4,960","9,095","6,254","8,219","6,755","8,642","7,738","10,802","10,761","14,761","15,738","19,164","23,993","6,256","23,755","4,319","15,821","3,511","14,212","2,975","14,698","1,157","8,940",196,"3,898",0,1,0,0,0,0
